Compound Identifier	Odor	Replicate	Intensity	Dilution	subject #	INTENSITY/STRENGTH	VALENCE/PLEASANTNESS	BAKERY	SWEET	FRUIT	FISH	GARLIC	SPICES	COLD	SOUR	BURNT	ACID	WARM	MUSKY	SWEATY	AMMONIA/URINOUS	DECAYED	WOOD	GRASS	FLOWER	CHEMICAL
15606	N/A	0	low	1/100000	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15606	N/A	0	high	1/1000	46	78	58	1	1	1	1	1	1	1	1	1	1	1	1	1	29	1	1	1	1	1
15606	N/A	0	low	1/100000	47	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15606	N/A	0	high	1/1000	47	40	61	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15606	N/A	0	low	1/100000	48	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15606	N/A	0	high	1/1000	48	18	82	12	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15606	N/A	0	low	1/100000	49	13	74	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0
15606	N/A	0	high	1/1000	49	81	25	0	0	4	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	1	5	61	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	1	58	5	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	2	28	60	0	9	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	12
22386	N/A	0	high	1/1000	2	91	30	0	0	0	0	0	7	0	0	11	26	0	0	0	25	0	0	0	0	25
22386	N/A	0	low	1/100000	3	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	3	4	28	0	0	0	0	0	0	0	57	0	0	0	52	67	0	0	0	0	0	0
22386	N/A	0	low	1/100000	4	8	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0
22386	N/A	0	high	1/1000	4	100	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
22386	N/A	0	low	1/100000	5	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	5	57	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	6	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	6	40	56	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0
22386	N/A	0	low	1/100000	7	5	83	0	40	0	0	0	0	0	0	0	0	0	42	15	0	0	0	0	0	0
22386	N/A	0	high	1/1000	7	31	21	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	25
22386	N/A	0	low	1/100000	8	38	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	8	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	9	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	9	100	0	0	0	0	6	0	0	0	0	0	11	0	0	0	0	1	13	0	0	0
22386	N/A	0	low	1/100000	10	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	10	59	50	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	41
22386	N/A	0	low	1/100000	11	4	44	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	11	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	12	44	23	0	0	0	0	0	0	56	39	26	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	12	78	9	0	0	0	0	24	30	0	34	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	13	24	23	50	0	0	0	0	0	0	0	73	0	100	66	0	0	0	0	0	0	60
22386	N/A	0	high	1/1000	13	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	14	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	14	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	15	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	16	38	35	0	36	0	0	0	17	0	0	0	0	49	0	0	0	0	0	0	40	0
22386	N/A	0	high	1/1000	16	64	25	0	44	5	0	0	49	18	6	21	9	0	0	15	0	26	10	21	15	11
22386	N/A	0	low	1/100000	17	8	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	17	71	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65
22386	N/A	0	low	1/100000	18	0	68	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	18	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	19	42	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
22386	N/A	0	high	1/1000	19	71	27	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	55
22386	N/A	0	low	1/100000	20	8	46	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	23	15	0	0
22386	N/A	0	high	1/1000	20	64	56	0	0	0	0	0	0	0	7	0	23	0	0	0	0	0	0	0	0	41
22386	N/A	0	low	1/100000	21	56	65	0	6	7	0	0	0	0	0	5	0	6	0	0	0	0	0	0	10	5
22386	N/A	0	high	1/1000	21	100	0	0	0	0	0	0	0	0	25	30	0	0	62	61	0	45	0	0	0	0
22386	N/A	0	low	1/100000	22	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	22	20	46	0	0	0	0	59	67	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	23	10	26	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	23	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	24	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	24	74	30	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	78
22386	N/A	0	low	1/100000	25	2	49	0	0	0	0	0	0	0	0	0	0	11	18	0	0	0	0	17	0	0
22386	N/A	0	high	1/1000	25	36	41	0	0	0	0	54	0	0	18	0	0	0	55	0	0	0	6	68	0	0
22386	N/A	0	low	1/100000	26	27	73	42	67	0	0	0	14	0	0	0	0	13	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	26	85	25	0	0	0	0	0	0	48	0	0	16	0	0	0	19	0	0	0	0	81
22386	N/A	0	low	1/100000	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	27	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	28	64	54	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	56	15	0
22386	N/A	0	high	1/1000	28	60	15	0	20	52	0	0	0	32	0	0	0	0	0	0	0	61	0	0	0	0
22386	N/A	0	low	1/100000	29	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	29	100	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	30	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	31	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	31	0	100	0	0	0	0	0	100	0	0	0	100	0	0	0	76	0	0	0	0	100
22386	N/A	0	low	1/100000	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	32	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	33	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	34	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	34	53	38	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	35	0	39	0	0	0	0	0	0	0	0	0	0	23	7	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	35	4	13	0	0	0	0	0	0	34	34	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	36	28	43	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	36	62	54	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	100
22386	N/A	0	low	1/100000	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	37	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	38	6	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	38	88	24	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	100
22386	N/A	0	low	1/100000	39	27	10	0	0	0	0	0	0	0	23	0	0	0	41	80	0	0	0	0	0	0
22386	N/A	0	high	1/1000	39	4	64	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	10	10	6	0
22386	N/A	0	low	1/100000	40	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	40	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	41	100	0	0	0	0	8	100	89	0	100	17	0	95	100	100	0	100	0	5	0	0
22386	N/A	0	high	1/1000	41	0	51	17	19	11	0	0	5	0	0	0	0	9	0	0	0	0	0	0	5	0
22386	N/A	0	low	1/100000	42	56	38	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	5	21
22386	N/A	0	high	1/1000	42	0	48	0	0	0	0	0	0	20	0	0	0	23	0	0	0	36	0	0	0	58
22386	N/A	0	low	1/100000	43	65	30	0	33	0	0	0	0	0	0	0	16	0	0	18	0	0	0	0	0	0
22386	N/A	0	high	1/1000	43	9	17	0	0	0	0	0	0	0	0	0	9	0	5	9	0	0	0	0	0	0
22386	N/A	0	low	1/100000	44	13	36	0	0	0	0	0	0	0	21	0	0	0	32	0	0	0	0	0	0	0
22386	N/A	0	high	1/1000	44	4	74	0	0	0	0	0	0	0	34	0	15	0	0	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	45	34	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
22386	N/A	0	high	1/1000	45	42	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	high	1/1000	46	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22386	N/A	0	low	1/100000	47	43	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
22386	N/A	0	high	1/1000	47	62	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
22386	N/A	0	low	1/100000	48	11	67	0	12	0	0	0	1	0	0	5	0	0	0	6	0	0	7	0	0	0
22386	N/A	0	high	1/1000	48	3	94	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0
22386	N/A	0	low	1/100000	49	38	52	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	3	2	0	0
22386	N/A	0	high	1/1000	49	18	46	0	0	0	0	0	0	5	0	1	0	0	2	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	1	66	94	0	76	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	1	65	64	0	77	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	2	30	81	0	85	23	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	34
24020	N/A	0	high	1/1000	2	76	93	0	100	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	3	76	76	0	0	59	0	0	47	0	0	0	0	76	0	0	0	0	0	0	46	49
24020	N/A	0	high	1/1000	3	92	88	0	54	55	0	0	0	0	0	0	0	52	0	0	0	0	0	44	75	0
24020	N/A	0	low	1/100000	4	81	91	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0
24020	N/A	0	high	1/1000	4	77	89	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	5	43	71	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
24020	N/A	0	high	1/1000	5	64	86	0	56	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	6	57	54	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	6	37	57	0	29	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0
24020	N/A	0	low	1/100000	7	3	96	0	55	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	7	91	96	0	67	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	8	84	90	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	8	73	90	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	9	100	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0
24020	N/A	0	high	1/1000	9	100	100	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	44	0
24020	N/A	0	low	1/100000	10	56	82	0	31	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	10	56	58	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	11	80	100	0	100	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	11	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	12	54	52	0	14	16	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	12	77	72	0	61	70	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	13	75	85	0	60	74	0	0	0	41	36	0	0	63	0	0	0	0	0	0	0	52
24020	N/A	0	high	1/1000	13	88	83	44	100	67	0	0	0	0	40	14	0	76	0	0	0	0	0	0	55	28
24020	N/A	0	low	1/100000	14	3	78	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	14	53	94	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	15	45	66	50	58	70	0	6	0	0	8	0	11	41	29	0	0	0	0	0	53	29
24020	N/A	0	high	1/1000	15	74	68	56	68	50	0	0	0	36	10	0	15	0	0	0	0	0	0	0	42	12
24020	N/A	0	low	1/100000	16	69	71	0	42	31	0	0	0	0	0	0	0	0	0	0	0	0	0	15	22	0
24020	N/A	0	high	1/1000	16	81	81	0	53	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
24020	N/A	0	low	1/100000	17	50	51	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	17	100	70	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	18	24	71	0	69	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	18	98	90	0	96	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	19	68	77	0	100	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	19	74	87	0	87	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	20	80	78	0	71	68	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	12
24020	N/A	0	high	1/1000	20	77	73	0	84	85	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	21	31	100	11	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	21	100	0	0	10	0	0	0	0	0	4	0	0	0	12	0	0	11	0	0	0	0
24020	N/A	0	low	1/100000	22	54	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	22	56	57	58	58	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	23	20	71	0	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0
24020	N/A	0	high	1/1000	23	66	75	0	31	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	24	65	67	0	74	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0
24020	N/A	0	high	1/1000	24	96	85	31	99	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	25	100	81	0	81	89	0	0	0	0	40	11	0	0	0	0	0	0	0	0	60	30
24020	N/A	0	high	1/1000	25	91	85	0	100	93	0	0	16	0	0	0	0	0	0	0	0	0	0	0	87	22
24020	N/A	0	low	1/100000	26	18	64	0	65	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	26	83	67	0	86	99	0	0	0	29	58	0	14	0	0	0	0	0	0	0	0	48
24020	N/A	0	low	1/100000	27	75	100	29	70	11	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	27	83	78	22	75	11	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	28	35	66	0	22	68	0	0	21	18	73	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	28	97	96	0	47	94	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	29	100	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	29	100	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	30	37	99	0	100	100	0	0	0	8	0	0	0	2	0	0	0	0	0	0	78	2
24020	N/A	0	high	1/1000	30	68	67	4	6	7	0	0	11	0	0	0	5	9	0	0	0	0	30	33	36	8
24020	N/A	0	low	1/100000	31	3	88	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	31	100	100	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	32	33	18	0	0	0	0	0	26	0	48	0	0	46	0	0	0	0	16	0	33	0
24020	N/A	0	high	1/1000	32	84	10	0	0	0	0	0	0	0	68	0	82	25	5	0	40	0	0	0	11	69
24020	N/A	0	low	1/100000	33	76	100	49	100	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
24020	N/A	0	high	1/1000	33	72	100	0	100	100	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	16
24020	N/A	0	low	1/100000	34	55	88	0	47	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	34	47	47	0	11	27	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	4
24020	N/A	0	low	1/100000	35	21	100	0	51	55	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	35	90	100	0	50	54	0	0	0	63	0	0	0	0	0	0	0	0	0	0	29	10
24020	N/A	0	low	1/100000	36	75	56	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	36	84	68	0	52	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	37	8	90	0	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
24020	N/A	0	high	1/1000	37	75	58	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	68	14
24020	N/A	0	low	1/100000	38	75	83	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	38	80	97	0	100	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	39	83	98	7	100	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	39	81	82	11	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	40	93	82	50	70	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57
24020	N/A	0	high	1/1000	40	28	64	0	51	0	0	0	22	0	0	0	0	47	0	0	0	0	0	0	43	0
24020	N/A	0	low	1/100000	41	0	52	0	38	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
24020	N/A	0	high	1/1000	41	56	55	0	79	97	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	0
24020	N/A	0	low	1/100000	42	69	72	0	39	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
24020	N/A	0	high	1/1000	42	61	76	10	27	45	2	3	3	3	2	1	1	2	4	2	1	3	1	1	19	7
24020	N/A	0	low	1/100000	43	90	76	0	63	25	0	0	11	0	0	0	0	0	0	0	0	0	0	0	9	0
24020	N/A	0	high	1/1000	43	66	73	0	59	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	44	73	94	0	43	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0
24020	N/A	0	high	1/1000	44	70	96	0	97	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0
24020	N/A	0	low	1/100000	45	53	98	20	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	45	56	100	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	46	48	49	9	41	2	9	4	4	7	7	2	2	2	1	1	1	1	1	1	1	2
24020	N/A	0	high	1/1000	46	50	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24020	N/A	0	low	1/100000	47	71	100	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	47	68	66	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	48	97	93	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	48	61	94	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	low	1/100000	49	62	86	0	12	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24020	N/A	0	high	1/1000	49	84	93	0	17	37	0	0	9	0	0	0	0	0	0	0	0	0	0	0	17	0
24473	N/A	0	low	1/1000	1	64	61	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	23
24473	N/A	0	high	1/10	1	75	76	0	77	55	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0
24473	N/A	0	low	1/1000	2	63	72	0	46	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	15
24473	N/A	0	high	1/10	2	88	79	0	4	0	0	0	5	48	0	0	0	0	0	0	0	0	0	0	0	32
